GLID,TxnDate,AccountNumber,AccountName,Debit,Credit,Dept,CostCenter,Description,Currency
GL001729,2023-12-17,5010,Travel Expense,235.69,0,Operations,CC300,AutoPost 1729,AUD
GL001730,2023-03-14,4010,Online Sales,0,1732.54,HR,CC200,AutoPost 1730,USD
GL001731,2025-02-26,4010,Online Sales,0,2626.2,Sales,CC400,AutoPost 1731,CAD
GL001732,2023-03-23,5010,Travel Expense,1253,0,Sales,CC500,AutoPost 1732,EUR
GL001733,2025-01-10,5000,COGS,698.8,0,IT,CC100,AutoPost 1733,CAD
GL001734,2024-03-24,4000,Sales Revenue,0,1651.12,Marketing,CC500,AutoPost 1734,AUD
GL001735,2024-05-02,4010,Online Sales,0,4999.53,Finance,CC500,AutoPost 1735,CAD
GL001736,2025-05-15,5000,COGS,600.07,0,HR,CC300,AutoPost 1736,EUR
GL001737,2023-05-09,6000,Payroll Expense,1136.96,0,Operations,CC200,AutoPost 1737,USD
GL001738,2024-03-03,4010,Online Sales,0,3007.82,Operations,CC100,AutoPost 1738,USD
GL001739,2024-07-14,4010,Online Sales,0,2023.01,Marketing,CC100,AutoPost 1739,GBP
GL001740,2024-04-15,4000,Sales Revenue,0,3884.34,IT,CC500,AutoPost 1740,GBP
GL001741,2024-02-05,4000,Sales Revenue,0,225.78,Marketing,CC400,AutoPost 1741,EUR
GL001742,2024-11-26,4000,Sales Revenue,0,2518.37,IT,CC200,AutoPost 1742,AUD
GL001743,2024-10-25,5000,COGS,847.09,0,Finance,CC200,AutoPost 1743,GBP
GL001744,2024-02-09,6000,Payroll Expense,121.29,0,Operations,CC400,AutoPost 1744,EUR
GL001745,2024-04-03,6000,Payroll Expense,1357.35,0,Marketing,CC300,AutoPost 1745,USD
GL001746,2023-05-20,4010,Online Sales,0,1658.15,Operations,CC400,AutoPost 1746,CAD
GL001747,2025-01-07,5010,Travel Expense,759.41,0,Finance,CC500,AutoPost 1747,AUD
GL001748,2023-11-08,4000,Sales Revenue,0,4703.2,Operations,CC400,AutoPost 1748,EUR
GL001749,2023-08-18,4010,Online Sales,0,528.17,Marketing,CC200,AutoPost 1749,EUR
GL001750,2023-08-04,4000,Sales Revenue,0,4978.65,IT,CC500,AutoPost 1750,USD
GL001751,2025-06-30,6000,Payroll Expense,912.48,0,Finance,CC500,AutoPost 1751,EUR
GL001752,2025-03-05,4000,Sales Revenue,0,3719.23,IT,CC100,AutoPost 1752,GBP
GL001753,2025-01-07,5000,COGS,136.12,0,IT,CC100,AutoPost 1753,GBP
GL001754,2024-09-22,5000,COGS,501.66,0,Operations,CC400,AutoPost 1754,AUD
GL001755,2025-05-11,4010,Online Sales,0,4477.99,Operations,CC300,AutoPost 1755,GBP
GL001756,2025-03-19,5000,COGS,310.49,0,HR,CC200,AutoPost 1756,USD
GL001757,2024-05-17,5010,Travel Expense,1687.77,0,Marketing,CC200,AutoPost 1757,CAD
GL001758,2024-03-25,4010,Online Sales,0,3606.68,Sales,CC500,AutoPost 1758,CAD
GL001759,2023-04-06,5010,Travel Expense,1726.93,0,Finance,CC400,AutoPost 1759,AUD
GL001760,2023-03-13,4010,Online Sales,0,4091.1,Operations,CC500,AutoPost 1760,AUD
GL001761,2023-07-08,5000,COGS,1712.78,0,IT,CC100,AutoPost 1761,AUD
GL001762,2023-05-05,4010,Online Sales,0,4088.16,HR,CC200,AutoPost 1762,EUR
GL001763,2023-06-16,5000,COGS,1941.5,0,IT,CC500,AutoPost 1763,GBP
GL001764,2024-01-02,5010,Travel Expense,1945.41,0,Marketing,CC500,AutoPost 1764,GBP
GL001765,2024-02-15,5000,COGS,1421.11,0,IT,CC200,AutoPost 1765,CAD
GL001766,2023-02-23,5010,Travel Expense,289.94,0,Operations,CC200,AutoPost 1766,USD
GL001767,2023-08-18,5010,Travel Expense,1061.21,0,Finance,CC400,AutoPost 1767,USD
GL001768,2023-02-26,4000,Sales Revenue,0,2682.77,HR,CC200,AutoPost 1768,GBP
GL001769,2025-05-31,4010,Online Sales,0,250.7,Finance,CC200,AutoPost 1769,CAD
GL001770,2025-02-11,5000,COGS,1995.64,0,Marketing,CC500,AutoPost 1770,USD
GL001771,2023-06-21,5010,Travel Expense,1268.68,0,HR,CC500,AutoPost 1771,EUR
GL001772,2023-05-23,5000,COGS,1700.66,0,Sales,CC500,AutoPost 1772,CAD
GL001773,2025-06-18,6000,Payroll Expense,335.24,0,Finance,CC300,AutoPost 1773,GBP
GL001774,2024-06-11,6000,Payroll Expense,705.25,0,HR,CC400,AutoPost 1774,AUD
GL001775,2023-08-03,5000,COGS,1859.77,0,Operations,CC100,AutoPost 1775,AUD
GL001776,2023-12-10,6000,Payroll Expense,1672.52,0,Sales,CC300,AutoPost 1776,EUR
GL001777,2024-05-30,6000,Payroll Expense,692.89,0,HR,CC400,AutoPost 1777,GBP
GL001778,2023-03-12,5010,Travel Expense,324.08,0,Sales,CC200,AutoPost 1778,CAD
GL001779,2024-09-07,6000,Payroll Expense,1164.05,0,Operations,CC500,AutoPost 1779,USD
GL001780,2024-05-01,4000,Sales Revenue,0,778.57,Marketing,CC100,AutoPost 1780,AUD
GL001781,2023-08-23,6000,Payroll Expense,670.62,0,HR,CC400,AutoPost 1781,GBP
GL001782,2024-09-10,6000,Payroll Expense,887.17,0,IT,CC500,AutoPost 1782,EUR
GL001783,2024-03-14,5010,Travel Expense,680.13,0,IT,CC200,AutoPost 1783,AUD
GL001784,2024-05-03,4010,Online Sales,0,841.83,Sales,CC500,AutoPost 1784,AUD
GL001785,2025-06-10,4010,Online Sales,0,302.97,IT,CC300,AutoPost 1785,USD
GL001786,2024-12-22,5000,COGS,80.23,0,HR,CC200,AutoPost 1786,CAD
GL001787,2024-04-03,5000,COGS,338.61,0,Finance,CC400,AutoPost 1787,USD
GL001788,2023-03-29,5000,COGS,1098.37,0,Finance,CC100,AutoPost 1788,USD
GL001789,2025-06-10,4000,Sales Revenue,0,2290.62,Sales,CC200,AutoPost 1789,CAD
GL001790,2023-08-12,5010,Travel Expense,1294.49,0,HR,CC100,AutoPost 1790,CAD
GL001791,2025-03-13,5010,Travel Expense,877.51,0,Finance,CC100,AutoPost 1791,CAD
GL001792,2024-11-28,4000,Sales Revenue,0,2987.63,HR,CC400,AutoPost 1792,EUR
GL001793,2024-01-31,5000,COGS,1925.26,0,Finance,CC300,AutoPost 1793,GBP
GL001794,2024-03-07,4000,Sales Revenue,0,1216.35,Finance,CC200,AutoPost 1794,CAD
GL001795,2025-04-09,5010,Travel Expense,1553.28,0,Marketing,CC300,AutoPost 1795,USD
GL001796,2024-07-21,4000,Sales Revenue,0,1122.51,Marketing,CC100,AutoPost 1796,USD
GL001797,2023-02-12,6000,Payroll Expense,1893.28,0,Marketing,CC400,AutoPost 1797,AUD
GL001798,2024-09-16,5000,COGS,1667.55,0,HR,CC500,AutoPost 1798,EUR
GL001799,2023-12-20,5000,COGS,1448.96,0,Sales,CC100,AutoPost 1799,USD
GL001800,2024-01-27,5010,Travel Expense,292.84,0,Marketing,CC200,AutoPost 1800,USD
GL001801,2023-11-15,5000,COGS,1746.92,0,IT,CC300,AutoPost 1801,USD
GL001802,2023-09-03,6000,Payroll Expense,870.1,0,Finance,CC400,AutoPost 1802,CAD
GL001803,2023-03-01,5000,COGS,1451.54,0,IT,CC200,AutoPost 1803,USD
GL001804,2023-05-14,4010,Online Sales,0,905.45,Sales,CC500,AutoPost 1804,AUD
GL001805,2023-12-28,5000,COGS,435.57,0,IT,CC200,AutoPost 1805,USD
GL001806,2025-03-12,4010,Online Sales,0,1129.92,Operations,CC100,AutoPost 1806,EUR
GL001807,2023-03-23,5000,COGS,956.25,0,Sales,CC200,AutoPost 1807,EUR
GL001808,2024-10-08,5000,COGS,1866.55,0,HR,CC500,AutoPost 1808,EUR
GL001809,2025-06-07,5000,COGS,1920.83,0,Marketing,CC200,AutoPost 1809,CAD
GL001810,2024-11-07,4000,Sales Revenue,0,4953.79,Operations,CC300,AutoPost 1810,CAD
GL001811,2024-05-11,5000,COGS,1790.29,0,Operations,CC300,AutoPost 1811,GBP
GL001812,2025-05-25,4000,Sales Revenue,0,523.59,HR,CC200,AutoPost 1812,CAD
GL001813,2024-01-07,5010,Travel Expense,200.91,0,Finance,CC200,AutoPost 1813,USD
GL001814,2024-11-16,6000,Payroll Expense,219.39,0,HR,CC100,AutoPost 1814,CAD
GL001815,2023-03-15,5010,Travel Expense,1274.73,0,Operations,CC100,AutoPost 1815,CAD
GL001816,2025-04-28,5000,COGS,692.56,0,Sales,CC500,AutoPost 1816,AUD
GL001817,2025-02-16,5000,COGS,1914.11,0,Operations,CC200,AutoPost 1817,EUR
GL001818,2023-04-11,5010,Travel Expense,1033.2,0,HR,CC500,AutoPost 1818,AUD
GL001819,2023-02-01,4010,Online Sales,0,2648.51,Marketing,CC300,AutoPost 1819,CAD
GL001820,2023-07-11,4000,Sales Revenue,0,737.9,Operations,CC300,AutoPost 1820,EUR
GL001821,2023-12-29,6000,Payroll Expense,323.47,0,Marketing,CC400,AutoPost 1821,USD
GL001822,2024-04-28,5010,Travel Expense,728.68,0,HR,CC300,AutoPost 1822,CAD
GL001823,2024-03-23,5000,COGS,1625.93,0,Marketing,CC500,AutoPost 1823,EUR
GL001824,2024-07-01,4000,Sales Revenue,0,166.02,IT,CC500,AutoPost 1824,EUR
GL001825,2024-07-19,5000,COGS,510,0,IT,CC400,AutoPost 1825,AUD
GL001826,2024-10-09,4010,Online Sales,0,1743.21,Operations,CC400,AutoPost 1826,GBP
GL001827,2024-07-15,5010,Travel Expense,652.48,0,Sales,CC500,AutoPost 1827,AUD
GL001828,2023-11-17,5000,COGS,710.38,0,Sales,CC100,AutoPost 1828,EUR
GL001829,2025-03-01,4010,Online Sales,0,4569.35,Sales,CC200,AutoPost 1829,EUR
GL001830,2024-10-31,5000,COGS,1247.49,0,Finance,CC400,AutoPost 1830,AUD
GL001831,2024-06-24,6000,Payroll Expense,153.35,0,Finance,CC400,AutoPost 1831,CAD
GL001832,2025-02-23,4010,Online Sales,0,432.36,Sales,CC400,AutoPost 1832,AUD
GL001833,2025-02-24,5010,Travel Expense,283.96,0,HR,CC500,AutoPost 1833,USD
GL001834,2023-02-09,5000,COGS,1915.58,0,Finance,CC100,AutoPost 1834,USD
GL001835,2023-04-09,5000,COGS,229.78,0,Marketing,CC200,AutoPost 1835,GBP
GL001836,2024-12-25,6000,Payroll Expense,1583.41,0,HR,CC500,AutoPost 1836,EUR
GL001837,2023-02-21,4010,Online Sales,0,4316.26,HR,CC100,AutoPost 1837,GBP
GL001838,2024-06-17,4000,Sales Revenue,0,887.28,Sales,CC200,AutoPost 1838,EUR
GL001839,2025-06-23,4010,Online Sales,0,1446.64,HR,CC400,AutoPost 1839,EUR
GL001840,2024-11-19,5010,Travel Expense,794.56,0,Operations,CC100,AutoPost 1840,USD
GL001841,2023-03-08,4000,Sales Revenue,0,1094.51,HR,CC400,AutoPost 1841,USD
GL001842,2024-05-09,4010,Online Sales,0,1492.82,IT,CC200,AutoPost 1842,USD
GL001843,2025-01-03,4000,Sales Revenue,0,1521.98,Marketing,CC400,AutoPost 1843,GBP
GL001844,2024-08-23,5010,Travel Expense,597.86,0,Marketing,CC100,AutoPost 1844,EUR
GL001845,2024-01-21,6000,Payroll Expense,106.18,0,Marketing,CC200,AutoPost 1845,USD
GL001846,2023-07-11,5010,Travel Expense,446.48,0,Sales,CC200,AutoPost 1846,GBP
GL001847,2024-12-19,6000,Payroll Expense,405.28,0,HR,CC400,AutoPost 1847,GBP
GL001848,2023-07-13,5000,COGS,1418.69,0,HR,CC300,AutoPost 1848,USD
GL001849,2025-02-26,6000,Payroll Expense,622.68,0,HR,CC200,AutoPost 1849,USD
GL001850,2024-09-01,6000,Payroll Expense,568.46,0,HR,CC500,AutoPost 1850,AUD
GL001851,2023-08-13,5000,COGS,544.71,0,Operations,CC100,AutoPost 1851,CAD
GL001852,2023-01-19,5000,COGS,1849.24,0,Marketing,CC400,AutoPost 1852,USD
GL001853,2024-08-29,6000,Payroll Expense,499.11,0,Sales,CC100,AutoPost 1853,CAD
GL001854,2024-05-28,6000,Payroll Expense,288.41,0,Marketing,CC500,AutoPost 1854,GBP
GL001855,2023-04-17,4010,Online Sales,0,4589.42,Sales,CC400,AutoPost 1855,EUR
GL001856,2024-11-17,4010,Online Sales,0,4897.23,Marketing,CC400,AutoPost 1856,CAD
GL001857,2024-05-05,4010,Online Sales,0,4365.56,Operations,CC300,AutoPost 1857,GBP
GL001858,2025-01-06,5010,Travel Expense,1569.69,0,HR,CC400,AutoPost 1858,USD
GL001859,2025-06-19,6000,Payroll Expense,1592.97,0,HR,CC200,AutoPost 1859,GBP
GL001860,2023-12-10,4010,Online Sales,0,871.59,Finance,CC200,AutoPost 1860,USD
GL001861,2023-04-06,5000,COGS,585.89,0,HR,CC300,AutoPost 1861,EUR
GL001862,2023-05-29,5000,COGS,1221.74,0,Operations,CC500,AutoPost 1862,EUR
GL001863,2024-02-25,4000,Sales Revenue,0,4982.43,Marketing,CC300,AutoPost 1863,GBP
GL001864,2024-11-21,5000,COGS,1723.01,0,IT,CC100,AutoPost 1864,AUD
GL001865,2024-12-10,5010,Travel Expense,1741.23,0,HR,CC400,AutoPost 1865,GBP
GL001866,2024-02-04,6000,Payroll Expense,1055.53,0,IT,CC200,AutoPost 1866,GBP
GL001867,2025-01-27,6000,Payroll Expense,349.69,0,Finance,CC100,AutoPost 1867,GBP
GL001868,2024-10-23,4010,Online Sales,0,1886.23,Sales,CC500,AutoPost 1868,EUR
GL001869,2023-12-03,6000,Payroll Expense,552.91,0,Marketing,CC200,AutoPost 1869,AUD
GL001870,2024-11-24,4010,Online Sales,0,258.08,Finance,CC300,AutoPost 1870,USD
GL001871,2025-05-18,5010,Travel Expense,1370.81,0,Finance,CC500,AutoPost 1871,AUD
GL001872,2024-03-31,6000,Payroll Expense,1669.15,0,IT,CC300,AutoPost 1872,USD
GL001873,2023-06-18,5010,Travel Expense,1711.71,0,Sales,CC400,AutoPost 1873,EUR
GL001874,2023-01-07,5000,COGS,520.7,0,HR,CC100,AutoPost 1874,USD
GL001875,2024-03-27,6000,Payroll Expense,501.53,0,Sales,CC100,AutoPost 1875,USD
GL001876,2024-01-02,5010,Travel Expense,283.45,0,HR,CC300,AutoPost 1876,USD
GL001877,2025-06-03,4010,Online Sales,0,3079.85,HR,CC300,AutoPost 1877,CAD
GL001878,2023-10-22,6000,Payroll Expense,316.08,0,HR,CC500,AutoPost 1878,CAD
GL001879,2024-02-12,5010,Travel Expense,1517.3,0,Finance,CC200,AutoPost 1879,AUD
GL001880,2024-07-20,5000,COGS,1863.66,0,Operations,CC100,AutoPost 1880,CAD
GL001881,2024-06-23,5000,COGS,146.04,0,Operations,CC400,AutoPost 1881,AUD
GL001882,2023-10-26,6000,Payroll Expense,701.14,0,Sales,CC400,AutoPost 1882,EUR
GL001883,2024-09-27,5010,Travel Expense,1033.62,0,IT,CC400,AutoPost 1883,USD
GL001884,2025-05-10,6000,Payroll Expense,652.77,0,Finance,CC300,AutoPost 1884,USD
GL001885,2023-07-03,4000,Sales Revenue,0,2202.71,Sales,CC400,AutoPost 1885,USD
GL001886,2023-10-02,6000,Payroll Expense,1252.73,0,Finance,CC200,AutoPost 1886,USD
GL001887,2024-04-04,5000,COGS,1422.61,0,HR,CC200,AutoPost 1887,CAD
GL001888,2025-06-02,5010,Travel Expense,729.53,0,Marketing,CC500,AutoPost 1888,EUR
GL001889,2023-01-19,5010,Travel Expense,1561.21,0,HR,CC200,AutoPost 1889,USD
GL001890,2025-02-13,4010,Online Sales,0,3774.32,Operations,CC300,AutoPost 1890,CAD
GL001891,2023-08-21,6000,Payroll Expense,503.88,0,Marketing,CC300,AutoPost 1891,EUR
GL001892,2023-10-13,4010,Online Sales,0,2344.22,HR,CC300,AutoPost 1892,EUR
GL001893,2024-01-13,5010,Travel Expense,1283.57,0,HR,CC100,AutoPost 1893,CAD
GL001894,2024-07-10,4010,Online Sales,0,1964.79,Operations,CC300,AutoPost 1894,AUD
GL001895,2024-07-08,4010,Online Sales,0,3387.63,Finance,CC200,AutoPost 1895,EUR
GL001896,2023-08-28,6000,Payroll Expense,1756.28,0,IT,CC100,AutoPost 1896,EUR
GL001897,2023-12-31,6000,Payroll Expense,938.88,0,HR,CC100,AutoPost 1897,GBP
GL001898,2024-12-11,4000,Sales Revenue,0,994.95,HR,CC500,AutoPost 1898,CAD
GL001899,2024-07-07,5000,COGS,1619.31,0,Marketing,CC300,AutoPost 1899,AUD
GL001900,2024-05-01,4010,Online Sales,0,2332.93,Sales,CC100,AutoPost 1900,USD
GL001901,2023-09-30,5010,Travel Expense,335.2,0,Marketing,CC300,AutoPost 1901,USD
GL001902,2024-09-10,5010,Travel Expense,1838.96,0,Operations,CC200,AutoPost 1902,AUD
GL001903,2025-04-06,4000,Sales Revenue,0,2599.65,HR,CC300,AutoPost 1903,EUR
GL001904,2023-05-23,5000,COGS,801.83,0,IT,CC400,AutoPost 1904,USD
GL001905,2023-08-15,5000,COGS,54.12,0,Sales,CC100,AutoPost 1905,GBP
GL001906,2023-02-16,5000,COGS,326.83,0,Marketing,CC200,AutoPost 1906,CAD
GL001907,2024-02-05,5000,COGS,1868.89,0,Sales,CC100,AutoPost 1907,GBP
GL001908,2024-08-09,6000,Payroll Expense,1572.8,0,Operations,CC400,AutoPost 1908,AUD
GL001909,2025-05-09,5010,Travel Expense,284.08,0,Marketing,CC100,AutoPost 1909,AUD
GL001910,2023-12-02,4010,Online Sales,0,2962.29,Sales,CC300,AutoPost 1910,USD
GL001911,2025-03-23,4010,Online Sales,0,1937.71,IT,CC100,AutoPost 1911,EUR
GL001912,2023-10-24,4010,Online Sales,0,166.31,Finance,CC500,AutoPost 1912,CAD
GL001913,2023-04-19,4000,Sales Revenue,0,1137.06,IT,CC200,AutoPost 1913,EUR
GL001914,2024-03-15,4010,Online Sales,0,993.38,Finance,CC100,AutoPost 1914,AUD
GL001915,2024-06-02,5010,Travel Expense,1915.74,0,Finance,CC300,AutoPost 1915,GBP
GL001916,2023-08-07,5010,Travel Expense,1850.88,0,Marketing,CC300,AutoPost 1916,GBP
GL001917,2023-08-05,4010,Online Sales,0,4525.68,Sales,CC100,AutoPost 1917,USD
GL001918,2023-01-16,5010,Travel Expense,854.45,0,Marketing,CC100,AutoPost 1918,GBP
GL001919,2024-10-09,5000,COGS,198.43,0,IT,CC400,AutoPost 1919,AUD
GL001920,2025-03-04,6000,Payroll Expense,1818.32,0,Finance,CC300,AutoPost 1920,CAD
GL001921,2024-04-02,4010,Online Sales,0,2638.4,Operations,CC100,AutoPost 1921,USD
GL001922,2023-03-18,4010,Online Sales,0,2791.71,HR,CC200,AutoPost 1922,CAD
GL001923,2024-01-29,5000,COGS,726.03,0,HR,CC100,AutoPost 1923,USD
GL001924,2023-05-09,5000,COGS,1370.59,0,Sales,CC100,AutoPost 1924,AUD
GL001925,2024-04-27,5010,Travel Expense,263.16,0,IT,CC400,AutoPost 1925,CAD
GL001926,2024-09-26,5010,Travel Expense,1336.28,0,IT,CC300,AutoPost 1926,AUD
GL001927,2024-05-23,6000,Payroll Expense,1661.05,0,Marketing,CC400,AutoPost 1927,EUR
GL001928,2023-11-17,4000,Sales Revenue,0,2221.86,Operations,CC300,AutoPost 1928,GBP
GL001929,2024-03-05,4010,Online Sales,0,4064.87,Sales,CC300,AutoPost 1929,CAD
GL001930,2024-10-27,5000,COGS,564.04,0,Marketing,CC400,AutoPost 1930,USD
GL001931,2023-11-25,4010,Online Sales,0,2394.69,Operations,CC300,AutoPost 1931,AUD
GL001932,2024-10-18,4010,Online Sales,0,4484.19,Marketing,CC500,AutoPost 1932,AUD
GL001933,2024-12-30,4010,Online Sales,0,1838.71,Marketing,CC400,AutoPost 1933,CAD
GL001934,2025-04-20,5010,Travel Expense,407.55,0,IT,CC400,AutoPost 1934,GBP
GL001935,2023-11-23,4000,Sales Revenue,0,1239.76,Operations,CC400,AutoPost 1935,CAD
GL001936,2023-07-12,5010,Travel Expense,721.91,0,Marketing,CC500,AutoPost 1936,EUR
GL001937,2024-01-16,6000,Payroll Expense,1506.81,0,Marketing,CC200,AutoPost 1937,GBP
GL001938,2025-03-07,4010,Online Sales,0,3376.73,IT,CC400,AutoPost 1938,EUR
GL001939,2023-12-05,6000,Payroll Expense,1023.13,0,Marketing,CC100,AutoPost 1939,GBP
GL001940,2025-06-26,6000,Payroll Expense,1885.62,0,Finance,CC200,AutoPost 1940,CAD
GL001941,2024-05-09,4010,Online Sales,0,955.35,Marketing,CC200,AutoPost 1941,CAD
GL001942,2023-01-01,5010,Travel Expense,1735.63,0,Sales,CC500,AutoPost 1942,CAD
GL001943,2023-07-24,5000,COGS,1311.61,0,Operations,CC100,AutoPost 1943,AUD
GL001944,2023-11-26,4010,Online Sales,0,3124.09,Operations,CC500,AutoPost 1944,USD
GL001945,2024-08-01,5010,Travel Expense,1453.46,0,Finance,CC400,AutoPost 1945,USD
GL001946,2023-04-02,6000,Payroll Expense,502.87,0,HR,CC500,AutoPost 1946,CAD
GL001947,2023-08-23,6000,Payroll Expense,845.04,0,Marketing,CC300,AutoPost 1947,EUR
GL001948,2024-12-31,4010,Online Sales,0,2650.78,Finance,CC400,AutoPost 1948,AUD
GL001949,2025-01-06,4000,Sales Revenue,0,3701,HR,CC100,AutoPost 1949,AUD
GL001950,2024-08-21,6000,Payroll Expense,866.51,0,IT,CC200,AutoPost 1950,CAD
GL001951,2024-04-05,5000,COGS,1517.29,0,IT,CC100,AutoPost 1951,EUR
GL001952,2025-01-05,5000,COGS,58.18,0,Sales,CC200,AutoPost 1952,EUR
GL001953,2024-12-23,4000,Sales Revenue,0,944.88,Marketing,CC300,AutoPost 1953,AUD
GL001954,2025-01-14,6000,Payroll Expense,394.98,0,HR,CC300,AutoPost 1954,CAD
GL001955,2023-06-05,5000,COGS,1322.13,0,IT,CC200,AutoPost 1955,CAD
GL001956,2024-06-04,5010,Travel Expense,780.7,0,IT,CC300,AutoPost 1956,USD
GL001957,2025-02-07,5000,COGS,1051.16,0,Sales,CC300,AutoPost 1957,GBP
GL001958,2023-11-13,4010,Online Sales,0,3466.47,Finance,CC400,AutoPost 1958,AUD
GL001959,2024-01-15,4000,Sales Revenue,0,2900.85,Marketing,CC200,AutoPost 1959,CAD
GL001960,2024-12-15,5010,Travel Expense,852.05,0,IT,CC300,AutoPost 1960,CAD
GL001961,2023-05-04,6000,Payroll Expense,1137.76,0,HR,CC100,AutoPost 1961,AUD
GL001962,2024-06-21,6000,Payroll Expense,1927.94,0,Operations,CC100,AutoPost 1962,CAD
GL001963,2025-02-25,4010,Online Sales,0,2609.17,HR,CC500,AutoPost 1963,GBP
GL001964,2025-04-08,5000,COGS,1813.3,0,Operations,CC400,AutoPost 1964,AUD
GL001965,2023-08-28,4000,Sales Revenue,0,2658.68,Operations,CC400,AutoPost 1965,GBP
GL001966,2023-09-26,4010,Online Sales,0,4776.24,HR,CC400,AutoPost 1966,AUD
GL001967,2024-09-13,5000,COGS,839.33,0,Operations,CC100,AutoPost 1967,USD
GL001968,2023-10-19,6000,Payroll Expense,961.76,0,Marketing,CC400,AutoPost 1968,AUD
GL001969,2025-04-23,4010,Online Sales,0,1071.52,IT,CC400,AutoPost 1969,USD
GL001970,2024-10-21,5000,COGS,512.01,0,IT,CC100,AutoPost 1970,CAD
GL001971,2024-05-31,4010,Online Sales,0,876.89,IT,CC200,AutoPost 1971,CAD
GL001972,2023-11-16,4010,Online Sales,0,214.94,Operations,CC100,AutoPost 1972,USD
GL001973,2024-03-11,5010,Travel Expense,318.63,0,Operations,CC400,AutoPost 1973,CAD
GL001974,2023-04-10,6000,Payroll Expense,1505.25,0,Operations,CC200,AutoPost 1974,USD
GL001975,2024-07-11,5010,Travel Expense,1165.85,0,HR,CC100,AutoPost 1975,AUD
GL001976,2024-12-17,5000,COGS,424.86,0,Finance,CC400,AutoPost 1976,CAD
GL001977,2023-10-25,5000,COGS,1626.39,0,HR,CC200,AutoPost 1977,EUR
GL001978,2024-04-26,6000,Payroll Expense,559.39,0,Marketing,CC100,AutoPost 1978,USD
GL001979,2024-05-09,5000,COGS,1234.21,0,Finance,CC200,AutoPost 1979,CAD
GL001980,2024-02-16,6000,Payroll Expense,704.55,0,Marketing,CC500,AutoPost 1980,EUR
GL001981,2023-02-08,4010,Online Sales,0,118.67,Sales,CC400,AutoPost 1981,CAD
GL001982,2023-06-20,4000,Sales Revenue,0,1819.43,Sales,CC500,AutoPost 1982,EUR
GL001983,2023-09-11,5010,Travel Expense,1104.31,0,Marketing,CC500,AutoPost 1983,AUD
GL001984,2023-01-20,5000,COGS,698.67,0,Operations,CC400,AutoPost 1984,AUD
GL001985,2024-10-16,4000,Sales Revenue,0,3256.52,Marketing,CC200,AutoPost 1985,EUR
GL001986,2023-10-31,6000,Payroll Expense,415.73,0,Marketing,CC500,AutoPost 1986,USD
GL001987,2025-03-31,5000,COGS,798.68,0,Marketing,CC500,AutoPost 1987,CAD
GL001988,2023-03-23,5010,Travel Expense,829.83,0,HR,CC300,AutoPost 1988,AUD
GL001989,2024-10-26,5010,Travel Expense,247.03,0,Marketing,CC200,AutoPost 1989,USD
GL001990,2023-09-19,5000,COGS,688.11,0,HR,CC200,AutoPost 1990,USD
GL001991,2024-08-26,6000,Payroll Expense,1196.93,0,Marketing,CC300,AutoPost 1991,USD
GL001992,2024-06-09,4010,Online Sales,0,2003.64,Finance,CC500,AutoPost 1992,CAD
GL001993,2024-11-19,4000,Sales Revenue,0,1233.13,Sales,CC200,AutoPost 1993,GBP
GL001994,2024-01-08,4010,Online Sales,0,767.31,Sales,CC100,AutoPost 1994,USD
GL001995,2025-06-04,5010,Travel Expense,719.33,0,IT,CC300,AutoPost 1995,EUR
GL001996,2023-08-09,4000,Sales Revenue,0,2016.99,HR,CC400,AutoPost 1996,CAD
GL001997,2023-11-19,4000,Sales Revenue,0,4719.37,Operations,CC100,AutoPost 1997,CAD
GL001998,2023-03-28,4010,Online Sales,0,4523.09,Operations,CC500,AutoPost 1998,AUD
GL001999,2024-09-20,4000,Sales Revenue,0,354.88,HR,CC500,AutoPost 1999,USD
